detector,group,condition,camouflage,gamma,auc_mean,auc_std,auc_min,auc_max,ap_mean,ap_std,n_seeds,auc,ap
GAE,direct,A,global,1.0,0.5230989473684211,0.05366494060758388,0.4808631578947369,0.6156842105263157,0.062323183091087565,0.011793803488762194,5,0.5230989473684211,0.062323183091087565
GAE,direct,A,local,0.0,0.5218442105263158,0.05417378540337337,0.47924210526315786,0.6154105263157895,0.061826603047408724,0.011463176886145038,5,0.5218442105263158,0.061826603047408724
GAE,direct,A,local,0.1,0.5230694736842105,0.053766999940004785,0.4809894736842105,0.615578947368421,0.0622160226535818,0.011561683380753604,5,0.5230694736842105,0.0622160226535818
GAE,direct,A,local,0.2,0.5235515789473684,0.053911477457606834,0.48091578947368424,0.6161052631578947,0.06251115308846825,0.011859143811412547,5,0.5235515789473684,0.06251115308846825
GAE,direct,A,local,0.3,0.5226757894736842,0.05398480877939058,0.4801263157894736,0.6157578947368421,0.06212095176687671,0.011553139648591733,5,0.5226757894736842,0.06212095176687671
GAE,direct,A,local,0.4,0.5228063157894737,0.054027214646302744,0.4801263157894737,0.615778947368421,0.06229699895684528,0.011739254725796188,5,0.5228063157894737,0.06229699895684528
GAE,direct,A,local,0.5,0.5226084210526316,0.0549460760081924,0.47747368421052633,0.6166947368421052,0.06179389866270206,0.011668796088296391,5,0.5226084210526316,0.06179389866270206
GAE,direct,A,local,0.6,0.5225494736842105,0.054224186526236895,0.4788842105263158,0.6156526315789473,0.06233482009633247,0.011854918618709045,5,0.5225494736842105,0.06233482009633247
GAE,direct,A,local,0.7,0.5229094736842106,0.05371011892880394,0.48080000000000006,0.6154315789473684,0.062176488281253786,0.011668476935386486,5,0.5229094736842106,0.062176488281253786
GAE,direct,A,local,0.8,0.5220021052631579,0.054310760885136186,0.477621052631579,0.615221052631579,0.06194622241719831,0.011844068006064214,5,0.5220021052631579,0.06194622241719831
GAE,direct,A,local,0.9,0.5227473684210526,0.053626936424238394,0.4806421052631579,0.6152842105263158,0.0620317266988427,0.011530055583361924,5,0.5227473684210526,0.0620317266988427
GAE,direct,A,local,1.0,0.5227663157894737,0.053509023962593084,0.4809684210526316,0.615178947368421,0.062225767614446294,0.011544067114750657,5,0.5227663157894737,0.062225767614446294
GAE,direct,B,global,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.1,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.2,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.3,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.4,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.5,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.6,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.7,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.8,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,0.9,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,global,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.1,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.2,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.3,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.4,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.5,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.6,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.7,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.8,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,0.9,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,B,local,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5,1.0,1.0
GAE,direct,C,none,0.0,0.9999831578947369,3.766009225263328e-05,0.9999157894736842,1.0,0.9996845211930927,0.0007054320577054347,5,0.9999831578947369,0.9996845211930927
GCAD,indirect,A,global,0.0,0.8974021052631578,0.03860141831390231,0.8485473684210526,0.937157894736842,0.460117173742586,0.14728241034560333,5,0.8974021052631578,0.460117173742586
GCAD,indirect,A,global,0.1,0.7775157894736842,0.04970530551281104,0.7163999999999999,0.8345894736842105,0.22791142692180713,0.1117080138282998,5,0.7775157894736842,0.22791142692180713
GCAD,indirect,A,global,0.2,0.6024842105263157,0.07765184463404108,0.5202947368421051,0.6896631578947368,0.08362209744378957,0.035138787867685484,5,0.6024842105263157,0.08362209744378957
GCAD,indirect,A,global,0.3,0.35856842105263154,0.055991576335182876,0.3083789473684211,0.4214105263157894,0.03695871942990016,0.003819480136099099,5,0.35856842105263154,0.03695871942990016
GCAD,indirect,A,global,0.4,0.15375999999999995,0.044056774250286625,0.1014526315789473,0.2084421052631578,0.02845751421513128,0.001167591489414819,5,0.15375999999999995,0.02845751421513128
GCAD,indirect,A,global,0.5,0.03765473684210522,0.017518658671886095,0.0170105263157894,0.0588210526315789,0.02629896272779448,0.0002249894007815294,5,0.03765473684210522,0.02629896272779448
GCAD,indirect,A,global,0.6,0.00578526315789468,0.0036229921366407467,0.001578947368421,0.010378947368421,0.025963534430648482,2.51536975264677e-05,5,0.00578526315789468,0.025963534430648482
GCAD,indirect,A,global,0.7,0.000437894736842058,0.0005472469500844199,4.210526315789664e-05,0.0013263157894736,0.025928940364248577,2.1569342317247746e-06,5,0.000437894736842058,0.025928940364248577
GCAD,indirect,A,global,0.8,8.421052631579328e-06,1.1531001210635598e-05,0.0,2.105263157894832e-05,0.02592724443888922,1.2125132696298938e-08,5,8.421052631579328e-06,0.02592724443888922
GCAD,indirect,A,global,0.9,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,A,global,1.0,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,A,local,0.0,0.8974021052631578,0.03860141831390231,0.8485473684210526,0.937157894736842,0.460117173742586,0.14728241034560333,5,0.8974021052631578,0.460117173742586
GCAD,indirect,A,local,0.1,0.7397347368421052,0.04733519208762446,0.6834526315789473,0.7883789473684211,0.17646459466651226,0.07754990175530252,5,0.7397347368421052,0.17646459466651226
GCAD,indirect,A,local,0.2,0.5016252631578947,0.05117919937585447,0.4560631578947368,0.5779157894736842,0.05327070601244625,0.012295403483633515,5,0.5016252631578947,0.05327070601244625
GCAD,indirect,A,local,0.3,0.21580631578947362,0.030185008111336353,0.1838947368421052,0.2516210526315789,0.030143403988343236,0.0010936340142590909,5,0.21580631578947362,0.030143403988343236
GCAD,indirect,A,local,0.4,0.04800842105263152,0.0147534988572832,0.0308842105263157,0.0598736842105263,0.02640146346795656,0.00018609881753658603,5,0.04800842105263152,0.02640146346795656
GCAD,indirect,A,local,0.5,0.00352421052631574,0.0018609621316409465,0.0016210526315789,0.0057263157894736,0.02594564458846376,1.3979247177702398e-05,5,0.00352421052631574,0.02594564458846376
GCAD,indirect,A,local,0.6,6.315789473682676e-05,6.315789473680908e-05,0.0,0.0001684210526315,0.025927311095357397,6.61757490964163e-08,5,6.315789473682676e-05,0.025927311095357397
GCAD,indirect,A,local,0.7,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,A,local,0.8,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,A,local,0.9,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,A,local,1.0,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,B,global,0.0,0.7899578947368421,0.050161898553404,0.7033684210526315,0.8254315789473683,0.22700764692490277,0.056556772103592404,5,0.7899578947368421,0.22700764692490277
GCAD,indirect,B,global,0.1,0.5995115789473684,0.04241241494926045,0.5264421052631579,0.6346105263157894,0.07336633733751968,0.009487506841545194,5,0.5995115789473684,0.07336633733751968
GCAD,indirect,B,global,0.2,0.3545810526315789,0.02085662758279546,0.3177052631578947,0.3686947368421052,0.036695760802660085,0.0012331877096371298,5,0.3545810526315789,0.036695760802660085
GCAD,indirect,B,global,0.3,0.1423915789473684,0.014533473446341491,0.1289052631578947,0.1668421052631579,0.028019460903347438,0.0003698725458755765,5,0.1423915789473684,0.028019460903347438
GCAD,indirect,B,global,0.4,0.031772631578947316,0.004928393623881052,0.0241473684210526,0.0371578947368421,0.02617923149643826,4.796274245388723e-05,5,0.031772631578947316,0.02617923149643826
GCAD,indirect,B,global,0.5,0.0022231578947367998,0.0010691959854964021,0.0013052631578947,0.0038105263157894,0.0259330030866541,1.8060975390721666e-06,5,0.0022231578947367998,0.0259330030866541
GCAD,indirect,B,global,0.6,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,B,global,0.7,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,B,global,0.8,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,B,global,0.9,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD,indirect,B,global,1.0,0.0,0.0,0.0,0.0,0.02597510943070818,4.4670231266922365e-05,5,0.0,0.02597510943070818
GCAD,indirect,B,local,0.0,0.7899578947368421,0.050161898553404,0.7033684210526315,0.8254315789473683,0.22700764692490277,0.056556772103592404,5,0.7899578947368421,0.22700764692490277
GCAD,indirect,B,local,0.1,0.5956505263157894,0.04279024042816629,0.5208842105263158,0.6231157894736842,0.07296878425037293,0.008892232977350225,5,0.5956505263157894,0.07296878425037293
GCAD,indirect,B,local,0.2,0.3786610526315789,0.0281200379063748,0.3464210526315789,0.4057263157894737,0.0384988076775344,0.0016792931579412834,5,0.3786610526315789,0.0384988076775344
GCAD,indirect,B,local,0.3,0.18435789473684208,0.01286764500942742,0.1714736842105263,0.2057473684210526,0.0290875733218032,0.0003682690335655207,5,0.18435789473684208,0.0290875733218032
GCAD,indirect,B,local,0.4,0.06917052631578942,0.013326029763289495,0.0521052631578947,0.0862947368421052,0.02669618681062786,0.0001340130433788261,5,0.06917052631578942,0.02669618681062786
GCAD,indirect,B,local,0.5,0.01760842105263154,0.005055187949795331,0.0111578947368421,0.0226947368421052,0.026069512132236163,3.192943901216318e-05,5,0.01760842105263154,0.026069512132236163
GCAD,indirect,B,local,0.6,0.0029936842105262604,0.0008575427111141609,0.0021473684210526,0.0042947368421052,0.025943400651078564,4.412668558919551e-06,5,0.0029936842105262604,0.025943400651078564
GCAD,indirect,B,local,0.7,0.00079578947368418,0.0009840163050695132,0.0002315789473684,0.0025473684210526,0.025929501033452863,2.3290141403756465e-06,5,0.00079578947368418,0.025929501033452863
GCAD,indirect,B,local,0.8,0.00046736842105260854,0.0009406074538676886,0.0,0.0021473684210526,0.02592855258627144,2.785309748069779e-06,5,0.00046736842105260854,0.02592855258627144
GCAD,indirect,B,local,0.9,0.0003115789473684,0.0004569924564619513,0.0,0.0010105263157894,0.02592838376558588,1.8626198309785794e-06,5,0.0003115789473684,0.02592838376558588
GCAD,indirect,B,local,1.0,0.00076210526315786,0.001020607607847729,0.0,0.0022736842105263,0.025962155177048002,4.008522081224498e-05,5,0.00076210526315786,0.025962155177048002
GCAD,indirect,C,none,0.0,0.6412673684210526,0.036416490131018976,0.5879157894736842,0.690378947368421,0.1006878951849004,0.022679912887034838,5,0.6412673684210526,0.1006878951849004
GCAD+IDK,indirect,A,global,0.0,0.8657452631578948,0.05266173104729381,0.7800736842105264,0.915842105263158,0.3974232876600273,0.15271509918295417,5,0.8657452631578948,0.3974232876600273
GCAD+IDK,indirect,A,global,0.1,0.750618947368421,0.06632983117840062,0.6707157894736843,0.8256526315789474,0.20255586857951466,0.11359807435375298,5,0.750618947368421,0.20255586857951466
GCAD+IDK,indirect,A,global,0.2,0.5901894736842105,0.0976569429388158,0.4725368421052632,0.6845473684210526,0.08448398145280715,0.0427944203179378,5,0.5901894736842105,0.08448398145280715
GCAD+IDK,indirect,A,global,0.3,0.37285684210526315,0.10142416284527205,0.2538526315789474,0.4929684210526315,0.0412625163726986,0.0123470728255657,5,0.37285684210526315,0.0412625163726986
GCAD+IDK,indirect,A,global,0.4,0.18226105263157888,0.06107920356416939,0.1070947368421052,0.2578,0.029300742236365522,0.0018500816327876304,5,0.18226105263157888,0.029300742236365522
GCAD+IDK,indirect,A,global,0.5,0.06596210526315785,0.03548202510093186,0.0174315789473684,0.1118421052631579,0.026713214039441702,0.0005661367864707099,5,0.06596210526315785,0.026713214039441702
GCAD+IDK,indirect,A,global,0.6,0.01735999999999996,0.013294077159947066,0.0026315789473684,0.0385157894736842,0.02605192096307806,0.00011317335916314544,5,0.01735999999999996,0.02605192096307806
GCAD+IDK,indirect,A,global,0.7,0.00241263157894732,0.002573403278177185,0.0001263157894736,0.0067578947368421,0.025939656039185237,1.8591690849970406e-05,5,0.00241263157894732,0.025939656039185237
GCAD+IDK,indirect,A,global,0.8,0.0002084210526315616,0.0002710807343632748,0.0,0.0006736842105263,0.02592760004695952,5.733243605288173e-07,5,0.0002084210526315616,0.02592760004695952
GCAD+IDK,indirect,A,global,0.9,8.421052631578886e-06,1.883004612631388e-05,0.0,4.2105263157894426e-05,0.02592724444822004,1.9821123127214345e-08,5,8.421052631578886e-06,0.02592724444822004
GCAD+IDK,indirect,A,global,1.0,0.0,0.0,0.0,0.0,0.025942980118289577,2.56749554737698e-05,5,0.0,0.025942980118289577
GCAD+IDK,indirect,A,local,0.0,0.8657452631578948,0.05266173104729381,0.7800736842105264,0.915842105263158,0.3974232876600273,0.15271509918295417,5,0.8657452631578948,0.3974232876600273
GCAD+IDK,indirect,A,local,0.1,0.726618947368421,0.08155620817211125,0.6371368421052631,0.8115368421052631,0.17873865663273766,0.09842001524225147,5,0.726618947368421,0.17873865663273766
GCAD+IDK,indirect,A,local,0.2,0.49613894736842107,0.10085651210130656,0.3689368421052632,0.6020947368421052,0.06067469474920456,0.028923733438441224,5,0.49613894736842107,0.06067469474920456
GCAD+IDK,indirect,A,local,0.3,0.22675999999999993,0.06963107626026925,0.1628736842105263,0.3338105263157894,0.03129591526292378,0.0037705468318643734,5,0.22675999999999993,0.03129591526292378
GCAD+IDK,indirect,A,local,0.4,0.06569894736842101,0.04060545083014242,0.0284210526315789,0.1350631578947368,0.026694628361947897,0.000661248136448908,5,0.06569894736842101,0.026694628361947897
GCAD+IDK,indirect,A,local,0.5,0.00786315789473678,0.008690798139363772,0.0017684210526315,0.0231263157894736,0.02597292050819386,5.565754912647826e-05,5,0.00786315789473678,0.02597292050819386
GCAD+IDK,indirect,A,local,0.6,0.00033473684210525714,0.0005350020063648334,2.105263157894832e-05,0.0012736842105263,0.0259281288452545,1.593519564339179e-06,5,0.00033473684210525714,0.0259281288452545
GCAD+IDK,indirect,A,local,0.7,4.210526315789664e-06,9.415023063157435e-06,0.0,2.105263157894832e-05,0.02593112894351602,8.705816663215792e-06,5,4.210526315789664e-06,0.02593112894351602
GCAD+IDK,indirect,A,local,0.8,0.0,0.0,0.0,0.0,0.025927235583944296,0.0,5,0.0,0.025927235583944296
GCAD+IDK,indirect,A,local,0.9,0.0,0.0,0.0,0.0,0.02593500630669428,1.0641597138451464e-05,5,0.0,0.02593500630669428
GCAD+IDK,indirect,A,local,1.0,0.0,0.0,0.0,0.0,0.0259350230514844,1.7413306792238096e-05,5,0.0,0.0259350230514844
GCAD+IDK,indirect,B,global,0.0,0.7725157894736843,0.05274782215771822,0.6957263157894737,0.8326105263157895,0.19761927719104683,0.06328037988309333,5,0.7725157894736843,0.19761927719104683
GCAD+IDK,indirect,B,global,0.1,0.6127473684210526,0.05952785097373541,0.5334315789473684,0.6799368421052632,0.08160287979943599,0.029375363523207333,5,0.6127473684210526,0.08160287979943599
GCAD+IDK,indirect,B,global,0.2,0.3789094736842105,0.07373902457418567,0.290578947368421,0.4469578947368421,0.03984504463831004,0.007016828089494515,5,0.3789094736842105,0.03984504463831004
GCAD+IDK,indirect,B,global,0.3,0.17828421052631574,0.04186392413575587,0.1371894736842105,0.2338842105263158,0.02908828713074202,0.0013030622287490646,5,0.17828421052631574,0.02908828713074202
GCAD+IDK,indirect,B,global,0.4,0.04593263157894734,0.01964598399115223,0.0295894736842105,0.0791578947368421,0.0263669372792879,0.00021865385620554122,5,0.04593263157894734,0.0263669372792879
GCAD+IDK,indirect,B,global,0.5,0.004416842105263099,0.0032057911586546722,0.0016631578947368,0.0095999999999999,0.02595582654544678,1.9019946289239196e-05,5,0.004416842105263099,0.02595582654544678
GCAD+IDK,indirect,B,global,0.6,0.00027368421052629866,0.0005076697074436631,0.0,0.001178947368421,0.02592765168160524,7.14949314291009e-07,5,0.00027368421052629866,0.02592765168160524
GCAD+IDK,indirect,B,global,0.7,0.0,0.0,0.0,0.0,0.025939249170880096,1.7970577212923237e-05,5,0.0,0.025939249170880096
GCAD+IDK,indirect,B,global,0.8,0.0,0.0,0.0,0.0,0.02593106232521228,8.556853607507718e-06,5,0.0,0.02593106232521228
GCAD+IDK,indirect,B,global,0.9,0.0,0.0,0.0,0.0,0.025935296644350236,1.1038539577289858e-05,5,0.0,0.025935296644350236
GCAD+IDK,indirect,B,global,1.0,0.0,0.0,0.0,0.0,0.0259710105172207,2.6573139655849586e-05,5,0.0,0.0259710105172207
GCAD+IDK,indirect,B,local,0.0,0.7725157894736843,0.05274782215771822,0.6957263157894737,0.8326105263157895,0.19761927719104683,0.06328037988309333,5,0.7725157894736843,0.19761927719104683
GCAD+IDK,indirect,B,local,0.1,0.6103094736842105,0.0538760856913184,0.5358736842105263,0.6700736842105263,0.08196238041939388,0.02837994245642922,5,0.6103094736842105,0.08196238041939388
GCAD+IDK,indirect,B,local,0.2,0.40708631578947363,0.060987378649771745,0.3334,0.479157894736842,0.04092230244114486,0.005546200539483305,5,0.40708631578947363,0.04092230244114486
GCAD+IDK,indirect,B,local,0.3,0.21481052631578948,0.03949932009653637,0.1688421052631579,0.2574210526315789,0.03006209785717732,0.001332924824618878,5,0.21481052631578948,0.03006209785717732
GCAD+IDK,indirect,B,local,0.4,0.09675789473684207,0.02277895223270697,0.0734105263157894,0.1287684210526316,0.02713293818693972,0.0004399813891682022,5,0.09675789473684207,0.02713293818693972
GCAD+IDK,indirect,B,local,0.5,0.03388631578947364,0.010846977443859197,0.0245157894736842,0.0513052631578947,0.02624858681299284,0.00015320590303037485,5,0.03388631578947364,0.02624858681299284
GCAD+IDK,indirect,B,local,0.6,0.012726315789473641,0.004177004718820964,0.0056210526315789,0.0162947368421052,0.026026047807796382,3.2035562169312384e-05,5,0.012726315789473641,0.026026047807796382
GCAD+IDK,indirect,B,local,0.7,0.0071073684210526,0.003504823743597419,0.0009052631578947,0.0094736842105263,0.0259743109662934,2.6237997979325972e-05,5,0.0071073684210526,0.0259743109662934
GCAD+IDK,indirect,B,local,0.8,0.00493894736842102,0.0027923659286032726,0.0003368421052631,0.0072210526315789,0.025970637216748638,1.9587261518050522e-05,5,0.00493894736842102,0.025970637216748638
GCAD+IDK,indirect,B,local,0.9,0.006829473684210501,0.004766906928192494,0.0003578947368421,0.0135684210526315,0.0260018651294645,5.6621829780361764e-05,5,0.006829473684210501,0.0260018651294645
GCAD+IDK,indirect,B,local,1.0,0.02123578947368416,0.017967308879341132,0.000778947368421,0.0500526315789473,0.02624045987689692,0.0002560317848921184,5,0.02123578947368416,0.02624045987689692
GCAD+IDK,indirect,C,none,0.0,0.6437389473684211,0.029343884675806602,0.612957894736842,0.6899684210526316,0.09946857331810213,0.022794647222163237,5,0.6437389473684211,0.09946857331810213
IDK,none,A,global,0.0,0.5798842105263158,0.09679893459957183,0.4140315789473685,0.6614315789473684,0.07318628751362008,0.02085306589849016,5,0.5798842105263158,0.07318628751362008
IDK,none,A,global,0.1,0.3721663157894737,0.07421734250145205,0.2572842105263158,0.4649894736842105,0.03847907401465942,0.0055553054336797605,5,0.3721663157894737,0.03847907401465942
IDK,none,A,global,0.2,0.1874063157894737,0.045477670756054814,0.1294842105263157,0.2520842105263158,0.02916286761179852,0.001332184586022194,5,0.1874063157894737,0.02916286761179852
IDK,none,A,global,0.3,0.05673473684210521,0.01716555915350943,0.0405052631578947,0.0817052631578947,0.02648451139046462,0.0002717460287182421,5,0.05673473684210521,0.02648451139046462
IDK,none,A,global,0.4,0.01004421052631574,0.004888611900712684,0.0045263157894736,0.0164,0.02599915144861468,4.892888125401901e-05,5,0.01004421052631574,0.02599915144861468
IDK,none,A,global,0.5,0.0006021052631578399,0.0005127947432974127,0.0001263157894736,0.0013263157894736,0.025929616330554062,2.657062728313142e-06,5,0.0006021052631578399,0.025929616330554062
IDK,none,A,global,0.6,8.421052631579328e-06,1.1531001210635598e-05,0.0,2.105263157894832e-05,0.025931295646148978,9.053831525030746e-06,5,8.421052631579328e-06,0.025931295646148978
IDK,none,A,global,0.7,0.0,0.0,0.0,0.0,0.02593505299393334,1.0704512059255903e-05,5,0.0,0.02593505299393334
IDK,none,A,global,0.8,0.0,0.0,0.0,0.0,0.02593529915842644,1.1045806003738581e-05,5,0.0,0.02593529915842644
IDK,none,A,global,0.9,0.0,0.0,0.0,0.0,0.025939476522697857,1.811172866917071e-05,5,0.0,0.025939476522697857
IDK,none,A,global,1.0,0.0,0.0,0.0,0.0,0.05,0.0,5,0.0,0.05
IDK,none,A,local,0.0,0.5798842105263158,0.09679893459957183,0.4140315789473685,0.6614315789473684,0.07318628751362008,0.02085306589849016,5,0.5798842105263158,0.07318628751362008
IDK,none,A,local,0.1,0.3709368421052631,0.08126919666681712,0.2533894736842105,0.482757894736842,0.03894759488390146,0.007227687882711832,5,0.3709368421052631,0.03894759488390146
IDK,none,A,local,0.2,0.19204631578947368,0.0502900785443809,0.1245052631578947,0.2641473684210526,0.02940703952695962,0.0014698819420817938,5,0.19204631578947368,0.02940703952695962
IDK,none,A,local,0.3,0.0739073684210526,0.021570891179095688,0.0629263157894736,0.1124315789473684,0.02671727934508414,0.00033380125228336786,5,0.0739073684210526,0.02671727934508414
IDK,none,A,local,0.4,0.02044210526315786,0.009687562349008551,0.0115368421052631,0.0369473684210526,0.02608120152319974,8.426707879941488e-05,5,0.02044210526315786,0.02608120152319974
IDK,none,A,local,0.5,0.00413894736842102,0.0023431210097820507,0.0016631578947368,0.0078315789473684,0.025948132690472404,1.1882480197573925e-05,5,0.00413894736842102,0.025948132690472404
IDK,none,A,local,0.6,0.0005810526315788999,0.0003201800047739716,0.0001473684210526,0.0010105263157894,0.0259294449054971,1.970878239861826e-06,5,0.0005810526315788999,0.0259294449054971
IDK,none,A,local,0.7,6.315789473680898e-05,6.31578947368e-05,0.0,0.0001263157894736,0.025931415635790062,9.198433368193401e-06,5,6.315789473680898e-05,0.025931415635790062
IDK,none,A,local,0.8,4.210526315789664e-06,9.415023063157435e-06,0.0,2.105263157894832e-05,0.025931241485644095,8.945098486351661e-06,5,4.210526315789664e-06,0.025931241485644095
IDK,none,A,local,0.9,0.0,0.0,0.0,0.0,0.025939078641667817,1.0813024172778408e-05,5,0.0,0.025939078641667817
IDK,none,A,local,1.0,6.315789473684e-05,0.00014122534594735041,0.0,0.0003157894736842,0.033885645321197796,0.00017181620969972876,5,6.315789473684e-05,0.033885645321197796
IDK,none,B,global,0.0,0.5798842105263158,0.09679893459957183,0.4140315789473685,0.6614315789473684,0.07318628751362008,0.02085306589849016,5,0.5798842105263158,0.07318628751362008
IDK,none,B,global,0.1,0.3721663157894737,0.07421734250145205,0.2572842105263158,0.4649894736842105,0.03847907401465942,0.0055553054336797605,5,0.3721663157894737,0.03847907401465942
IDK,none,B,global,0.2,0.1874063157894737,0.045477670756054814,0.1294842105263157,0.2520842105263158,0.02916286761179852,0.001332184586022194,5,0.1874063157894737,0.02916286761179852
IDK,none,B,global,0.3,0.05673473684210521,0.01716555915350943,0.0405052631578947,0.0817052631578947,0.02648451139046462,0.0002717460287182421,5,0.05673473684210521,0.02648451139046462
IDK,none,B,global,0.4,0.01004421052631574,0.004888611900712684,0.0045263157894736,0.0164,0.02599915144861468,4.892888125401901e-05,5,0.01004421052631574,0.02599915144861468
IDK,none,B,global,0.5,0.0006021052631578399,0.0005127947432974127,0.0001263157894736,0.0013263157894736,0.025929616330554062,2.657062728313142e-06,5,0.0006021052631578399,0.025929616330554062
IDK,none,B,global,0.6,8.421052631579328e-06,1.1531001210635598e-05,0.0,2.105263157894832e-05,0.025931295646148978,9.053831525030746e-06,5,8.421052631579328e-06,0.025931295646148978
IDK,none,B,global,0.7,0.0,0.0,0.0,0.0,0.02593505299393334,1.0704512059255903e-05,5,0.0,0.02593505299393334
IDK,none,B,global,0.8,0.0,0.0,0.0,0.0,0.02593529915842644,1.1045806003738581e-05,5,0.0,0.02593529915842644
IDK,none,B,global,0.9,0.0,0.0,0.0,0.0,0.025939476522697857,1.811172866917071e-05,5,0.0,0.025939476522697857
IDK,none,B,global,1.0,0.0,0.0,0.0,0.0,0.05,0.0,5,0.0,0.05
IDK,none,B,local,0.0,0.5798842105263158,0.09679893459957183,0.4140315789473685,0.6614315789473684,0.07318628751362008,0.02085306589849016,5,0.5798842105263158,0.07318628751362008
IDK,none,B,local,0.1,0.3709368421052631,0.08126919666681712,0.2533894736842105,0.482757894736842,0.03894759488390146,0.007227687882711832,5,0.3709368421052631,0.03894759488390146
IDK,none,B,local,0.2,0.19204631578947368,0.0502900785443809,0.1245052631578947,0.2641473684210526,0.02940703952695962,0.0014698819420817938,5,0.19204631578947368,0.02940703952695962
IDK,none,B,local,0.3,0.0739073684210526,0.021570891179095688,0.0629263157894736,0.1124315789473684,0.02671727934508414,0.00033380125228336786,5,0.0739073684210526,0.02671727934508414
IDK,none,B,local,0.4,0.02044210526315786,0.009687562349008551,0.0115368421052631,0.0369473684210526,0.02608120152319974,8.426707879941488e-05,5,0.02044210526315786,0.02608120152319974
IDK,none,B,local,0.5,0.00413894736842102,0.0023431210097820507,0.0016631578947368,0.0078315789473684,0.025948132690472404,1.1882480197573925e-05,5,0.00413894736842102,0.025948132690472404
IDK,none,B,local,0.6,0.0005810526315788999,0.0003201800047739716,0.0001473684210526,0.0010105263157894,0.0259294449054971,1.970878239861826e-06,5,0.0005810526315788999,0.0259294449054971
IDK,none,B,local,0.7,6.315789473680898e-05,6.31578947368e-05,0.0,0.0001263157894736,0.025931415635790062,9.198433368193401e-06,5,6.315789473680898e-05,0.025931415635790062
IDK,none,B,local,0.8,4.210526315789664e-06,9.415023063157435e-06,0.0,2.105263157894832e-05,0.025931241485644095,8.945098486351661e-06,5,4.210526315789664e-06,0.025931241485644095
IDK,none,B,local,0.9,0.0,0.0,0.0,0.0,0.025939078641667817,1.0813024172778408e-05,5,0.0,0.025939078641667817
IDK,none,B,local,1.0,6.315789473684e-05,0.00014122534594735041,0.0,0.0003157894736842,0.033885645321197796,0.00017181620969972876,5,6.315789473684e-05,0.033885645321197796
IDK,none,C,none,0.0,0.4653242105263158,0.032111149934851355,0.417978947368421,0.5042210526315789,0.04812742941779808,0.002217464689154966,5,0.4653242105263158,0.04812742941779808
