detector,group,condition,camouflage,gamma,seed,n_nodes,auc,ap
AnomalyDAE,indirect,A,local,1.0,3,1000,0.0030315789473684,0.0259339830492243
AnomalyDAE,indirect,A,local,1.0,4,1000,0.0039999999999999,0.02593980842405
CoLA,indirect,A,local,0.0,0,1000,0.6987157894736842,0.241493109540185
CoLA,indirect,A,local,0.0,1,1000,0.7573263157894737,0.2003171510607097
CoLA,indirect,A,local,0.0,2,1000,0.6911578947368421,0.1746630860816583
CoLA,indirect,A,local,0.0,3,1000,0.6383157894736842,0.1378556819971953
CoLA,indirect,A,local,0.0,4,1000,0.6431578947368422,0.0998473445165338
CoLA,indirect,A,local,0.1,0,1000,0.6872421052631579,0.1109050010156551
CoLA,indirect,A,local,0.1,1,1000,0.7164631578947368,0.1398648038994641
CoLA,indirect,A,local,0.1,2,1000,0.7068631578947369,0.2448878635098676
CoLA,indirect,A,local,0.1,3,1000,0.6664842105263158,0.1194184789317681
CoLA,indirect,A,local,0.1,4,1000,0.5954315789473685,0.110769371929785
CoLA,indirect,A,local,0.2,0,1000,0.6551157894736841,0.1149170537929957
CoLA,indirect,A,local,0.2,1,1000,0.7351789473684212,0.2329326996811648
CoLA,indirect,A,local,0.2,2,1000,0.6523368421052632,0.1153930483854557
CoLA,indirect,A,local,0.2,3,1000,0.6811789473684211,0.1233694861551644
CoLA,indirect,A,local,0.2,4,1000,0.654021052631579,0.0786881558259015
CoLA,indirect,A,local,0.3,0,1000,0.6712631578947369,0.1241811762732895
CoLA,indirect,A,local,0.3,1,1000,0.7071263157894737,0.1528411258845805
CoLA,indirect,A,local,0.3,2,1000,0.6379368421052632,0.1149310395415666
CoLA,indirect,A,local,0.3,3,1000,0.6422526315789474,0.192088261906654
CoLA,indirect,A,local,0.3,4,1000,0.5576631578947369,0.0769433383498294
CoLA,indirect,A,local,0.4,0,1000,0.589578947368421,0.0604937677798423
CoLA,indirect,A,local,0.4,1,1000,0.6663578947368421,0.1335556017750907
CoLA,indirect,A,local,0.4,2,1000,0.6642315789473684,0.1809303873641764
CoLA,indirect,A,local,0.4,3,1000,0.6745052631578947,0.1140877648378122
CoLA,indirect,A,local,0.4,4,1000,0.5857894736842105,0.1035453499526624
CoLA,indirect,A,local,0.5,0,1000,0.5526315789473684,0.0541609679747733
CoLA,indirect,A,local,0.5,1,1000,0.6834105263157895,0.0869632360692831
CoLA,indirect,A,local,0.5,2,1000,0.6694736842105263,0.172955771516557
CoLA,indirect,A,local,0.5,3,1000,0.6893263157894737,0.1520671827773859
CoLA,indirect,A,local,0.5,4,1000,0.6148210526315789,0.0847201047932283
CoLA,indirect,A,local,0.6,0,1000,0.614378947368421,0.0692379470437913
CoLA,indirect,A,local,0.6,1,1000,0.6325684210526316,0.1087033187129146
CoLA,indirect,A,local,0.6,2,1000,0.5791578947368421,0.0798611249594109
CoLA,indirect,A,local,0.6,3,1000,0.6472842105263158,0.0959675656560357
CoLA,indirect,A,local,0.6,4,1000,0.5236631578947368,0.0547036867443747
CoLA,indirect,A,local,0.7,0,1000,0.5813052631578948,0.0742263383470196
CoLA,indirect,A,local,0.7,1,1000,0.5710315789473683,0.0815177868140763
CoLA,indirect,A,local,0.7,2,1000,0.5568421052631579,0.0631900701576726
CoLA,indirect,A,local,0.7,3,1000,0.6306631578947368,0.0761023874427186
CoLA,indirect,A,local,0.7,4,1000,0.5244210526315789,0.0587925148134
CoLA,indirect,A,local,0.8,0,1000,0.522042105263158,0.0577890245180669
CoLA,indirect,A,local,0.8,1,1000,0.5882315789473684,0.0769186781591074
CoLA,indirect,A,local,0.8,2,1000,0.5793894736842105,0.0665050861997287
CoLA,indirect,A,local,0.8,3,1000,0.5854947368421053,0.066767460122317
CoLA,indirect,A,local,0.8,4,1000,0.5262947368421051,0.0528723260196192
CoLA,indirect,A,local,0.9,0,1000,0.5114947368421052,0.0538949176330571
CoLA,indirect,A,local,0.9,1,1000,0.5524,0.057537537477594
CoLA,indirect,A,local,0.9,2,1000,0.5187684210526315,0.0553711436786592
CoLA,indirect,A,local,0.9,3,1000,0.5795368421052632,0.0608789089731253
CoLA,indirect,A,local,0.9,4,1000,0.506842105263158,0.0557274103456075
CoLA,indirect,A,local,1.0,0,1000,0.5301157894736842,0.0549693755506722
CoLA,indirect,A,local,1.0,1,1000,0.535157894736842,0.0553871474089039
CoLA,indirect,A,local,1.0,2,1000,0.4757052631578947,0.0520671694058133
CoLA,indirect,A,local,1.0,3,1000,0.4882736842105263,0.0489528011916065
CoLA,indirect,A,local,1.0,4,1000,0.4362526315789473,0.065315764340528
DOMINANT,indirect,A,local,0.0,0,1000,0.6810105263157895,0.0930725290168364
DOMINANT,indirect,A,local,0.0,1,1000,0.7196631578947368,0.1238964467890794
DOMINANT,indirect,A,local,0.0,2,1000,0.6996,0.1543021975003749
DOMINANT,indirect,A,local,0.0,3,1000,0.6723368421052631,0.1073328015542446
DOMINANT,indirect,A,local,0.0,4,1000,0.6671157894736842,0.1390638541083375
DOMINANT,indirect,A,local,0.1,0,1000,0.4813894736842105,0.0461906719893956
DOMINANT,indirect,A,local,0.1,1,1000,0.4569894736842105,0.042997577347703
DOMINANT,indirect,A,local,0.1,2,1000,0.5232,0.0647035278501699
DOMINANT,indirect,A,local,0.1,3,1000,0.3240631578947368,0.0343768594818879
DOMINANT,indirect,A,local,0.1,4,1000,0.5557684210526316,0.0812339738756652
DOMINANT,indirect,A,local,0.2,0,1000,0.2027368421052631,0.0297839973399364
DOMINANT,indirect,A,local,0.2,1,1000,0.1860210526315789,0.0292373261804043
DOMINANT,indirect,A,local,0.2,2,1000,0.2088421052631579,0.0296830257927233
DOMINANT,indirect,A,local,0.2,3,1000,0.1671368421052631,0.028552302384056
DOMINANT,indirect,A,local,0.2,4,1000,0.2009684210526315,0.0299554373164715
DOMINANT,indirect,A,local,0.3,0,1000,0.0634315789473684,0.0266781534993953
DOMINANT,indirect,A,local,0.3,1,1000,0.0727368421052631,0.0269013624867887
DOMINANT,indirect,A,local,0.3,2,1000,0.0903157894736842,0.0269307382068582
DOMINANT,indirect,A,local,0.3,3,1000,0.0847578947368421,0.0270127432561095
DOMINANT,indirect,A,local,0.3,4,1000,0.091157894736842,0.0269796847416709
DOMINANT,indirect,A,local,0.4,0,1000,0.0190947368421052,0.0260951806131641
DOMINANT,indirect,A,local,0.4,1,1000,0.0139578947368421,0.026072617126021
DOMINANT,indirect,A,local,0.4,2,1000,0.0257894736842105,0.0261205003076531
DOMINANT,indirect,A,local,0.4,3,1000,0.0266736842105263,0.0261825644590045
DOMINANT,indirect,A,local,0.4,4,1000,0.0378736842105263,0.0262056789333614
DOMINANT,indirect,A,local,0.5,0,1000,0.0066736842105263,0.0259587569834924
DOMINANT,indirect,A,local,0.5,1,1000,0.0034526315789473,0.0259503582386396
DOMINANT,indirect,A,local,0.5,2,1000,0.007978947368421,0.0259879901860558
DOMINANT,indirect,A,local,0.5,3,1000,0.0048,0.0259501765219693
DOMINANT,indirect,A,local,0.5,4,1000,0.0106947368421052,0.0259691259329185
DOMINANT,indirect,A,local,0.6,0,1000,0.0019368421052631,0.0259403118489204
DOMINANT,indirect,A,local,0.6,1,1000,0.0013052631578947,0.0259352894912992
DOMINANT,indirect,A,local,0.6,2,1000,0.0014105263157894,0.0259361626368247
DOMINANT,indirect,A,local,0.6,3,1000,0.0003157894736842,0.0259277679304537
DOMINANT,indirect,A,local,0.6,4,1000,0.0035368421052631,0.0259330060117643
DOMINANT,indirect,A,local,0.7,0,1000,0.0006105263157894,0.0259283046998755
DOMINANT,indirect,A,local,0.7,1,1000,0.0004,0.0259280773803927
DOMINANT,indirect,A,local,0.7,2,1000,0.0006105263157894,0.0259307275287556
DOMINANT,indirect,A,local,0.7,3,1000,4.2105263157894426e-05,0.025927279905323
DOMINANT,indirect,A,local,0.7,4,1000,0.0004631578947368,0.0259282969360272
DOMINANT,indirect,A,local,0.8,0,1000,0.0006526315789473,0.0259290267295284
DOMINANT,indirect,A,local,0.8,1,1000,8.421052631578885e-05,0.0259273244139093
DOMINANT,indirect,A,local,0.8,2,1000,0.0008631578947368,0.0259318394219298
DOMINANT,indirect,A,local,0.8,3,1000,6.315789473684274e-05,0.0259273021361412
DOMINANT,indirect,A,local,0.8,4,1000,0.0002526315789473,0.0259279411999404
DOMINANT,indirect,A,local,0.9,0,1000,0.0017052631578947,0.0259356862145176
DOMINANT,indirect,A,local,0.9,1,1000,0.0001894736842105,0.0259275678334974
DOMINANT,indirect,A,local,0.9,2,1000,0.0025684210526315,0.0259377268168701
DOMINANT,indirect,A,local,0.9,3,1000,0.0024631578947368,0.0259416024406343
DOMINANT,indirect,A,local,0.9,4,1000,0.0003157894736842,0.0259284884406626
DOMINANT,indirect,A,local,1.0,0,1000,0.0009894736842105,0.0259325102367156
DOMINANT,indirect,A,local,1.0,1,1000,0.0091368421052631,0.0260088964322113
DOMINANT,indirect,A,local,1.0,2,1000,0.0018105263157894,0.0259395853670618
DOMINANT,indirect,A,local,1.0,3,1000,0.0027368421052631,0.0259356611410267
DOMINANT,indirect,A,local,1.0,4,1000,0.002378947368421,0.0259379964372586
DONE,indirect,A,local,0.0,0,1000,0.7343157894736841,0.0967667127506171
DONE,indirect,A,local,0.0,1,1000,0.7208000000000001,0.0983649886013693
DONE,indirect,A,local,0.0,2,1000,0.7340842105263158,0.1050832466880122
DONE,indirect,A,local,0.0,3,1000,0.6968421052631579,0.0858305614742575
DONE,indirect,A,local,0.0,4,1000,0.7211157894736843,0.09537432035187
DONE,indirect,A,local,0.1,0,1000,0.6369263157894737,0.0736634372515934
DONE,indirect,A,local,0.1,1,1000,0.5960210526315789,0.084071137195942
DONE,indirect,A,local,0.1,2,1000,0.6403368421052632,0.0868811017346937
DONE,indirect,A,local,0.1,3,1000,0.6099368421052631,0.0696346059776623
DONE,indirect,A,local,0.1,4,1000,0.6717473684210526,0.0795783309407616
DONE,indirect,A,local,0.2,0,1000,0.4889684210526316,0.0484915953283114
DONE,indirect,A,local,0.2,1,1000,0.4033684210526316,0.0411591544907674
DONE,indirect,A,local,0.2,2,1000,0.4708,0.0609786661830457
DONE,indirect,A,local,0.2,3,1000,0.3990736842105263,0.0443589090379984
DONE,indirect,A,local,0.2,4,1000,0.4072,0.0520839276574904
DONE,indirect,A,local,0.3,0,1000,0.3638736842105263,0.0426899016280395
DONE,indirect,A,local,0.3,1,1000,0.3259368421052631,0.0400853118282234
DONE,indirect,A,local,0.3,2,1000,0.3171157894736842,0.0358803357059067
DONE,indirect,A,local,0.3,3,1000,0.3357263157894736,0.0430891127995449
DONE,indirect,A,local,0.3,4,1000,0.3461473684210526,0.0578767386406539
DONE,indirect,A,local,0.4,0,1000,0.1847157894736842,0.0305140447781801
DONE,indirect,A,local,0.4,1,1000,0.1759157894736842,0.0301243420128647
DONE,indirect,A,local,0.4,2,1000,0.2638736842105263,0.0383103957999207
DONE,indirect,A,local,0.4,3,1000,0.0950526315789473,0.0271850962398951
DONE,indirect,A,local,0.4,4,1000,0.258378947368421,0.049736451287402
DONE,indirect,A,local,0.5,0,1000,0.1617473684210526,0.0311614315012573
DONE,indirect,A,local,0.5,1,1000,0.2016631578947368,0.0326618546223354
DONE,indirect,A,local,0.5,2,1000,0.2419578947368421,0.0797544627616242
DONE,indirect,A,local,0.5,3,1000,0.1063578947368421,0.0339698824073776
DONE,indirect,A,local,0.5,4,1000,0.1561894736842105,0.0425720022026889
DONE,indirect,A,local,0.6,0,1000,0.0924631578947368,0.0276698621605858
DONE,indirect,A,local,0.6,1,1000,0.1105894736842105,0.028828965324799
DONE,indirect,A,local,0.6,2,1000,0.0874736842105263,0.0280007928241944
DONE,indirect,A,local,0.6,3,1000,0.095578947368421,0.0301913783742309
DONE,indirect,A,local,0.6,4,1000,0.193957894736842,0.0785519028007066
DONE,indirect,A,local,0.7,0,1000,0.1192421052631579,0.0293914083705608
DONE,indirect,A,local,0.7,1,1000,0.0839578947368421,0.0332050399945563
DONE,indirect,A,local,0.7,2,1000,0.1199368421052631,0.0388202673326286
DONE,indirect,A,local,0.7,3,1000,0.1641473684210526,0.034151869790273
DONE,indirect,A,local,0.7,4,1000,0.107557894736842,0.0298237503645408
DONE,indirect,A,local,0.8,0,1000,0.0748,0.0270491554709099
DONE,indirect,A,local,0.8,1,1000,0.0672,0.0266690932522049
DONE,indirect,A,local,0.8,2,1000,0.1095368421052631,0.056943361220783
DONE,indirect,A,local,0.8,3,1000,0.0708631578947368,0.0292145974137169
DONE,indirect,A,local,0.8,4,1000,0.0992842105263158,0.0273039179382579
DONE,indirect,A,local,0.9,0,1000,0.1127368421052631,0.0307427580854698
DONE,indirect,A,local,0.9,1,1000,0.0841052631578947,0.0419526180692962
DONE,indirect,A,local,0.9,2,1000,0.0862105263157894,0.0294139504965253
DONE,indirect,A,local,0.9,3,1000,0.0872210526315789,0.0283546783861616
DONE,indirect,A,local,0.9,4,1000,0.0885894736842105,0.0322967611495896
DONE,indirect,A,local,1.0,0,1000,0.0833684210526315,0.0391336181502881
DONE,indirect,A,local,1.0,1,1000,0.0533894736842105,0.0263499430065095
DONE,indirect,A,local,1.0,2,1000,0.0193894736842105,0.0259948657664011
DONE,indirect,A,local,1.0,3,1000,0.1064421052631579,0.0402502646843519
DONE,indirect,A,local,1.0,4,1000,0.0668,0.0320698682965348
GAE,direct,A,local,0.0,0,1000,0.47924210526315786,0.05423947189981128
GAE,direct,A,local,0.0,1,1000,0.49178947368421055,0.047617551239817174
GAE,direct,A,local,0.0,2,1000,0.5065052631578947,0.07346312720525652
GAE,direct,A,local,0.0,3,1000,0.5162736842105263,0.06061604465774849
GAE,direct,A,local,0.0,4,1000,0.6154105263157895,0.07319682023441017
GAE,direct,A,local,0.1,0,1000,0.4809894736842105,0.05440479745549947
GAE,direct,A,local,0.1,1,1000,0.4919578947368421,0.04763423702725479
GAE,direct,A,local,0.1,2,1000,0.5070736842105263,0.07409449856347786
GAE,direct,A,local,0.1,3,1000,0.5197473684210525,0.0617868823228047
GAE,direct,A,local,0.1,4,1000,0.615578947368421,0.07315969789887222
GAE,direct,A,local,0.2,0,1000,0.48091578947368424,0.05442297541235645
GAE,direct,A,local,0.2,1,1000,0.4920421052631579,0.04766823256392798
GAE,direct,A,local,0.2,2,1000,0.5080421052631579,0.07520614924324763
GAE,direct,A,local,0.2,3,1000,0.5206526315789474,0.06200450678513612
GAE,direct,A,local,0.2,4,1000,0.6161052631578947,0.07325390143767306
GAE,direct,A,local,0.3,0,1000,0.4801263157894736,0.05438663334171116
GAE,direct,A,local,0.3,1,1000,0.49265263157894734,0.047667449867979134
GAE,direct,A,local,0.3,2,1000,0.5064631578947368,0.07374213320116615
GAE,direct,A,local,0.3,3,1000,0.518378947368421,0.06130927499871938
GAE,direct,A,local,0.3,4,1000,0.6157578947368421,0.07349926742480772
GAE,direct,A,local,0.4,0,1000,0.4801263157894737,0.05438368330516571
GAE,direct,A,local,0.4,1,1000,0.49197894736842107,0.04760162596280107
GAE,direct,A,local,0.4,2,1000,0.5071368421052631,0.0744807343498761
GAE,direct,A,local,0.4,3,1000,0.5190105263157895,0.06159835806010429
GAE,direct,A,local,0.4,4,1000,0.615778947368421,0.07342059310627923
GAE,direct,A,local,0.5,0,1000,0.47747368421052633,0.053080792285488385
GAE,direct,A,local,0.5,1,1000,0.49174736842105266,0.04757108068410805
GAE,direct,A,local,0.5,2,1000,0.5076105263157895,0.07334744560482162
GAE,direct,A,local,0.5,3,1000,0.5195157894736843,0.06164673443954411
GAE,direct,A,local,0.5,4,1000,0.6166947368421052,0.07332344029954817
GAE,direct,A,local,0.6,0,1000,0.4788842105263158,0.0542912298495484
GAE,direct,A,local,0.6,1,1000,0.49195789473684215,0.04761005886345708
GAE,direct,A,local,0.6,2,1000,0.5070947368421053,0.07516950748758465
GAE,direct,A,local,0.6,3,1000,0.5191578947368422,0.06153231929957066
GAE,direct,A,local,0.6,4,1000,0.6156526315789473,0.07307098498150151
GAE,direct,A,local,0.7,0,1000,0.48080000000000006,0.05437361140244523
GAE,direct,A,local,0.7,1,1000,0.49192631578947366,0.0476062032103856
GAE,direct,A,local,0.7,2,1000,0.5078631578947368,0.0737789690202126
GAE,direct,A,local,0.7,3,1000,0.5185263157894737,0.061284330373470364
GAE,direct,A,local,0.7,4,1000,0.6154315789473684,0.07383932739975514
GAE,direct,A,local,0.8,0,1000,0.477621052631579,0.053110941227510075
GAE,direct,A,local,0.8,1,1000,0.4922315789473684,0.0477296304987665
GAE,direct,A,local,0.8,2,1000,0.5065052631578948,0.07383174235576466
GAE,direct,A,local,0.8,3,1000,0.5184315789473685,0.06131068520853861
GAE,direct,A,local,0.8,4,1000,0.615221052631579,0.07374811279541177
GAE,direct,A,local,0.9,0,1000,0.4806421052631579,0.05438212202805835
GAE,direct,A,local,0.9,1,1000,0.492421052631579,0.0476756337788771
GAE,direct,A,local,0.9,2,1000,0.5079157894736842,0.07363234078453484
GAE,direct,A,local,0.9,3,1000,0.5174736842105263,0.06097137203929047
GAE,direct,A,local,0.9,4,1000,0.6152842105263158,0.07349716486345274
GAE,direct,A,local,1.0,0,1000,0.4809684210526316,0.054415864037920356
GAE,direct,A,local,1.0,1,1000,0.4934947368421053,0.047800501621904384
GAE,direct,A,local,1.0,2,1000,0.5057263157894738,0.07421879573895551
GAE,direct,A,local,1.0,3,1000,0.5184631578947368,0.061528952333682496
GAE,direct,A,local,1.0,4,1000,0.615178947368421,0.0731647243397687
GCAD,indirect,A,local,0.0,0,1000,0.8689894736842105,0.3149634441814103
GCAD,indirect,A,local,0.0,1,1000,0.9006315789473684,0.3813068434606414
GCAD,indirect,A,local,0.0,2,1000,0.937157894736842,0.5769623356411621
GCAD,indirect,A,local,0.0,3,1000,0.9316842105263158,0.6552706536918793
GCAD,indirect,A,local,0.0,4,1000,0.8485473684210526,0.3720825917378369
GCAD,indirect,A,local,0.1,0,1000,0.6976421052631577,0.0973975342149753
GCAD,indirect,A,local,0.1,1,1000,0.7501052631578947,0.1215934472759408
GCAD,indirect,A,local,0.1,2,1000,0.7790947368421053,0.259769352951799
GCAD,indirect,A,local,0.1,3,1000,0.7883789473684211,0.2591047453920951
GCAD,indirect,A,local,0.1,4,1000,0.6834526315789473,0.144457893497751
GCAD,indirect,A,local,0.2,0,1000,0.4590736842105263,0.0433380883399656
GCAD,indirect,A,local,0.2,1,1000,0.4888210526315789,0.0465270457274724
GCAD,indirect,A,local,0.2,2,1000,0.5779157894736842,0.074180374772571
GCAD,indirect,A,local,0.2,3,1000,0.5262526315789473,0.0538371890371925
GCAD,indirect,A,local,0.2,4,1000,0.4560631578947368,0.0484708321850298
GCAD,indirect,A,local,0.3,0,1000,0.1838947368421052,0.0290832572200775
GCAD,indirect,A,local,0.3,1,1000,0.2208210526315789,0.0302450843173228
GCAD,indirect,A,local,0.3,2,1000,0.2516210526315789,0.0313698133287081
GCAD,indirect,A,local,0.3,3,1000,0.2366315789473684,0.031036543729389
GCAD,indirect,A,local,0.3,4,1000,0.1860631578947368,0.0289823213462188
GCAD,indirect,A,local,0.4,0,1000,0.0308842105263157,0.0261958163032844
GCAD,indirect,A,local,0.4,1,1000,0.0328842105263157,0.026233196594909
GCAD,indirect,A,local,0.4,2,1000,0.0579157894736842,0.026539086026957
GCAD,indirect,A,local,0.4,3,1000,0.0598736842105263,0.0266222488255142
GCAD,indirect,A,local,0.4,4,1000,0.0584842105263157,0.0264169695891182
GCAD,indirect,A,local,0.5,0,1000,0.0016210526315789,0.025935608901766
GCAD,indirect,A,local,0.5,1,1000,0.0020210526315789,0.0259344259716277
GCAD,indirect,A,local,0.5,2,1000,0.0052210526315789,0.025968405509153
GCAD,indirect,A,local,0.5,3,1000,0.0030315789473684,0.0259406539117664
GCAD,indirect,A,local,0.5,4,1000,0.0057263157894736,0.0259491286480057
GCAD,indirect,A,local,0.6,0,1000,6.315789473684274e-05,0.0259273240870336
GCAD,indirect,A,local,0.6,1,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.6,2,1000,4.2105263157894426e-05,0.025927279905323
GCAD,indirect,A,local,0.6,3,1000,4.210526315789664e-05,0.0259273019030172
GCAD,indirect,A,local,0.6,4,1000,0.0001684210526315,0.0259274139974689
GCAD,indirect,A,local,0.7,0,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.7,1,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.7,2,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.7,3,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.7,4,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.8,0,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.8,1,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.8,2,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.8,3,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.8,4,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.9,0,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.9,1,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.9,2,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.9,3,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,0.9,4,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,1.0,0,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,1.0,1,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,1.0,2,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,1.0,3,1000,0.0,0.0259272355839443
GCAD,indirect,A,local,1.0,4,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.0,0,1000,0.8550947368421052,0.2162056665440718
GCAD+IDK,indirect,A,local,0.0,1,1000,0.8832947368421052,0.4059454986992811
GCAD+IDK,indirect,A,local,0.0,2,1000,0.915842105263158,0.5269967076312667
GCAD+IDK,indirect,A,local,0.0,3,1000,0.894421052631579,0.5650255912722608
GCAD+IDK,indirect,A,local,0.0,4,1000,0.7800736842105264,0.272942974153256
GCAD+IDK,indirect,A,local,0.1,0,1000,0.6415368421052632,0.0741971352188428
GCAD+IDK,indirect,A,local,0.1,1,1000,0.7795157894736843,0.1700222980482641
GCAD+IDK,indirect,A,local,0.1,2,1000,0.8115368421052631,0.3258187189507664
GCAD+IDK,indirect,A,local,0.1,3,1000,0.7633684210526316,0.2144420988963243
GCAD+IDK,indirect,A,local,0.1,4,1000,0.6371368421052631,0.1092130320494907
GCAD+IDK,indirect,A,local,0.2,0,1000,0.3689368421052632,0.0369161576382481
GCAD+IDK,indirect,A,local,0.2,1,1000,0.5477578947368421,0.0588698406565769
GCAD+IDK,indirect,A,local,0.2,2,1000,0.6020947368421052,0.1096178963264555
GCAD+IDK,indirect,A,local,0.2,3,1000,0.5522105263157895,0.0563962365512497
GCAD+IDK,indirect,A,local,0.2,4,1000,0.4096947368421053,0.0415733425734926
GCAD+IDK,indirect,A,local,0.3,0,1000,0.1628736842105263,0.0284958525494238
GCAD+IDK,indirect,A,local,0.3,1,1000,0.2137684210526315,0.0300914336535834
GCAD+IDK,indirect,A,local,0.3,2,1000,0.3338105263157894,0.0376503127127076
GCAD+IDK,indirect,A,local,0.3,3,1000,0.2518526315789473,0.0316105682860193
GCAD+IDK,indirect,A,local,0.3,4,1000,0.1714947368421052,0.0286314091128848
GCAD+IDK,indirect,A,local,0.4,0,1000,0.0284210526315789,0.026164419801083
GCAD+IDK,indirect,A,local,0.4,1,1000,0.0515578947368421,0.0264697208778651
GCAD+IDK,indirect,A,local,0.4,2,1000,0.1350631578947368,0.0278286423479688
GCAD+IDK,indirect,A,local,0.4,3,1000,0.0608,0.0266776936691566
GCAD+IDK,indirect,A,local,0.4,4,1000,0.0526526315789473,0.026332665113666
GCAD+IDK,indirect,A,local,0.5,0,1000,0.0017684210526315,0.0259373931598258
GCAD+IDK,indirect,A,local,0.5,1,1000,0.0057052631578947,0.0259595437662655
GCAD+IDK,indirect,A,local,0.5,2,1000,0.0231263157894736,0.0260714302327232
GCAD+IDK,indirect,A,local,0.5,3,1000,0.003178947368421,0.0259453431558271
GCAD+IDK,indirect,A,local,0.5,4,1000,0.0055368421052631,0.0259508922263277
GCAD+IDK,indirect,A,local,0.6,0,1000,2.105263157894832e-05,0.0259272577213066
GCAD+IDK,indirect,A,local,0.6,1,1000,8.421052631578885e-05,0.0259273683617583
GCAD+IDK,indirect,A,local,0.6,2,1000,0.0012736842105263,0.025930950137252
GCAD+IDK,indirect,A,local,0.6,3,1000,2.105263157894832e-05,0.0259272577213066
GCAD+IDK,indirect,A,local,0.6,4,1000,0.0002736842105263,0.025927810284649
GCAD+IDK,indirect,A,local,0.7,0,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.7,1,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.7,2,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.7,3,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.7,4,1000,2.105263157894832e-05,0.0259467023818029
GCAD+IDK,indirect,A,local,0.8,0,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.8,1,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.8,2,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.8,3,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.8,4,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.9,0,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.9,1,1000,0.0,0.0259468784558562
GCAD+IDK,indirect,A,local,0.9,2,1000,0.0,0.0259464463257823
GCAD+IDK,indirect,A,local,0.9,3,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,0.9,4,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,1.0,0,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,1.0,1,1000,0.0,0.0259661729216448
GCAD+IDK,indirect,A,local,1.0,2,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,1.0,3,1000,0.0,0.0259272355839443
GCAD+IDK,indirect,A,local,1.0,4,1000,0.0,0.0259272355839443
IDK,none,A,local,0.0,0,1000,0.6614315789473684,0.1021784957945236
IDK,none,A,local,0.0,1,1000,0.6286947368421054,0.0809728742991058
IDK,none,A,local,0.0,2,1000,0.5851684210526316,0.0681512589341593
IDK,none,A,local,0.0,3,1000,0.6100947368421052,0.0697449611062673
IDK,none,A,local,0.0,4,1000,0.4140315789473685,0.0448838474340444
IDK,none,A,local,0.1,0,1000,0.482757894736842,0.0510612246724895
IDK,none,A,local,0.1,1,1000,0.3793368421052631,0.0378360772003724
IDK,none,A,local,0.1,2,1000,0.3730105263157894,0.0375250022943344
IDK,none,A,local,0.1,3,1000,0.3661894736842105,0.0367146909642989
IDK,none,A,local,0.1,4,1000,0.2533894736842105,0.0316009792880121
IDK,none,A,local,0.2,0,1000,0.2641473684210526,0.0317007038640085
IDK,none,A,local,0.2,1,1000,0.1759157894736842,0.0287346453818537
IDK,none,A,local,0.2,2,1000,0.1940315789473684,0.0293816593731884
IDK,none,A,local,0.2,3,1000,0.2016315789473684,0.0295187991462143
IDK,none,A,local,0.2,4,1000,0.1245052631578947,0.0276993898695332
IDK,none,A,local,0.3,0,1000,0.1124315789473684,0.0273050685659332
IDK,none,A,local,0.3,1,1000,0.0661473684210526,0.0265821517432444
IDK,none,A,local,0.3,2,1000,0.0629263157894736,0.0266290761639371
IDK,none,A,local,0.3,3,1000,0.0645684210526316,0.0265972702577404
IDK,none,A,local,0.3,4,1000,0.0634631578947368,0.0264728299945656
IDK,none,A,local,0.4,0,1000,0.0369473684210526,0.0262044058889057
